User_Id,Age,Gender,Country,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk
966,24,Female,India,Student,6.8,11.09,2.58,0,Educational,5.32,6,2.11,7.24,7.19,6.37,3.95,5.41,5.93,5.33,7.25,2.8,High
967,20,Female,India,Student,4.64,5.19,2.13,1.18,Entertainment,4.98,8.58,2.69,9.46,4.7,3.4,6.82,3.32,8.62,7,3.48,6.33,Medium
968,25,Non-binary,USA,Working,4.39,6.9,3.27,4.8,Gaming,2.96,8.97,0.23,6.85,5.55,3.79,5.64,4.49,9.47,6.6,4.79,5.81,Medium
969,20,Female,India,Student,5.12,8.14,3.67,2.03,News,5.34,5.56,0.78,8.19,5.43,7.37,3.26,5.99,5.69,5.6,8.18,2.26,High
970,18,Male,Canada,Student,0.58,5.64,1.08,1.61,Lifestyle,4.61,4.9,1.73,4.65,4.61,4.64,5.15,3.25,3.58,4.24,3.72,2.93,High
971,25,Female,Australia,Student,3.87,6.68,0.37,1.92,Lifestyle,2.3,8.68,3.03,7.19,4.54,2.31,7.11,1.53,9.58,5.92,4.21,6.45,Medium
972,20,Female,India,Student,5.45,8.05,4.35,0.64,Lifestyle,2.02,4.24,1.69,5.91,4.59,6.49,2.81,4.62,3.65,2.63,7.14,1,High
973,19,Male,India,Student,6.29,9.05,3.7,0.38,Educational,1.62,5.45,0.08,4.41,3.61,3.26,6.5,5.6,6.24,3.97,6.64,3.92,High
974,18,Female,Pakistan,Student,3.53,6.41,3.38,0,Educational,2.69,6.9,0.86,6.53,4.98,4.8,5.88,4.85,6.95,5.24,7.52,3.97,High
975,20,Male,Australia,Working,4.54,7.76,2.09,0,Entertainment,4.18,6.05,0.64,5.75,5.91,6.86,3.47,5.47,6.79,5.82,5.97,3.22,High
976,19,Non-binary,UK,Student,4.86,8.22,4.35,3.35,Gaming,2.22,5.32,1.7,4.08,4.81,4.24,5.23,4.09,6.57,4.43,6.02,3.7,High
977,19,Male,Canada,Working,3.88,6.68,4.33,1.07,News,1.58,4.38,1.32,7.04,5.49,4.99,4.38,5.65,3.87,5.85,5.4,2.97,High
978,23,Non-binary,India,Working,2.6,7.44,3.07,2.93,Lifestyle,5.33,5.44,0.23,3.27,3.41,5.46,5.32,3.38,5.88,5.48,3.93,4,High
979,18,Non-binary,Pakistan,Student,3.01,6.04,2.64,0,Entertainment,3.79,6.88,1.46,5.55,3.25,3.83,6.28,4,8.36,5.34,4.59,5.26,Medium
980,19,Female,Canada,Student,2.43,6.59,3.46,1.27,Gaming,2.93,6.62,1.62,6.93,3.73,4.43,5.89,4.02,6.19,6.92,6.08,4.58,Medium
981,23,Female,USA,Working,1.73,4.81,3.32,4.58,Educational,0,5.1,1.27,7.69,5.77,6.63,3.65,2.77,4.15,3.12,7.16,1.34,High
982,20,Male,Pakistan,Student,3.75,6.33,2.29,1.32,Lifestyle,4.21,6.95,2.78,6.55,2.32,3.45,6.15,5.41,6.75,6.8,3.41,5.43,Medium
983,21,Male,USA,Student,7.33,10.79,1.1,2.13,News,1.15,7.12,1.47,4.34,4.09,3.58,5.29,5.92,6.76,4.01,7.02,3.59,High
984,18,Male,India,Student,4.37,4.97,3.29,0.16,Lifestyle,3.29,4.14,2.62,5.34,3.55,5,4.73,5.07,3.05,3.95,4.73,2.29,High
985,25,Female,Pakistan,Student,3.57,6.41,2.81,0.87,Lifestyle,4.21,6.03,3.19,4.77,3.33,2.99,7.49,4.18,5.65,6.1,3.27,5.37,Medium
986,24,Female,UK,Working,4.56,4.64,3.85,1.06,News,4.69,4.19,1.14,4.91,6.55,7.02,4.17,4.48,4.88,3.26,6.21,1.9,High
987,24,Male,Canada,Working,2.76,4.54,5.04,0.88,Entertainment,1.58,8.53,1.41,5.85,5.84,3.17,6.78,2.61,8.5,5.52,5.4,5.51,Medium
988,20,Male,Canada,Student,1.51,3.71,1.5,0.38,News,4.61,7.27,1.65,7.83,4.23,2.71,6.75,4.96,6.92,6.3,3.49,5.62,Medium
989,20,Non-binary,Australia,Both,2.97,5.94,3.56,1.96,News,3.19,6.29,3.36,3.4,5.06,6.17,3.21,3.18,7.47,5.25,4.77,3.49,High
990,19,Male,Pakistan,Student,2.3,5.64,1.28,0,Educational,3.63,4.61,0.56,6.13,3.92,5.49,4.87,1.77,4.4,1.83,6.78,1.65,High
991,18,Non-binary,Pakistan,Working,1.23,2.56,4.7,4.34,Entertainment,1.24,5.49,0.11,7.26,5.08,2.97,7.67,2.52,4.79,3.36,3.67,4.17,Medium
992,24,Male,USA,Working,3.17,5.68,1.82,0.92,Entertainment,0.62,6.27,2.06,4.8,4.32,4.1,5.75,3.38,5.72,5.73,5.13,4.2,Medium
993,24,Female,Pakistan,Working,4.73,7.38,2.13,0,Gaming,5.87,8.13,2.32,3.73,4.84,2.6,5.05,5.68,9.19,7.98,5.06,6.13,Medium
994,19,Male,Canada,Student,4.59,9.65,2.3,0.71,Gaming,5.5,7.09,0.56,8.43,5.25,5.08,5.06,5.51,7.33,5.34,4.37,4.34,Medium
995,24,Female,Pakistan,Working,4.41,7.34,3.33,0,Educational,0.11,6.81,0.67,7.52,4.84,4.22,4.15,3.09,6.75,5.21,7.65,3.39,High
996,25,Female,Australia,Student,6.5,8.23,3.36,0.05,Educational,4.27,6.54,0.76,9.23,6.19,5.83,4.98,5.99,5.98,5.19,5.41,3.51,High
997,18,Male,Australia,Student,3.17,7.03,3.72,1.14,Gaming,2.32,7.12,2.42,8.38,6.34,6.01,3.48,3.01,6.74,3.62,5.76,2.65,High
998,26,Female,Canada,Student,4.65,7.38,4.48,2.81,Gaming,4.54,8.27,3.49,3.06,5.86,5.06,5.62,3.42,8.23,4.91,4.93,4.59,Medium
999,24,Female,Canada,Working,3.42,7.16,2.65,3.33,Entertainment,0.69,4.25,3.71,5.29,6.18,7.05,4.37,2.18,3.41,1.5,6.21,1,High
1000,20,Female,Canada,Student,6.13,10.14,2.2,2.2,Gaming,2.73,7,1.63,6.98,3.48,4.36,5,5.49,8.26,4.8,6.93,4.14,Medium
1001,25,Female,Pakistan,Student,2.79,4.93,1.87,0.16,News,3.73,6.74,0,6.46,5.23,5.35,4.42,3.53,5.81,5.96,4.33,3.78,High
1002,24,Male,Pakistan,Student,5.12,7.71,3.18,1.37,Lifestyle,0.32,6.79,0.48,7.67,5.74,6.6,3.59,3.29,6.89,2.99,7.23,2.19,High
1003,25,Female,UK,Student,4.37,6.99,3,0,News,0.97,7.34,1.28,4.01,4.42,3.14,5.63,5.98,6.48,4.65,4.95,4.24,Medium
1004,23,Non-binary,India,Student,5.83,9.71,1.34,1.67,Gaming,2.5,7.35,1.64,8.78,4.36,4.03,4.86,4.66,7.67,5.76,6.58,4.33,Medium
1005,26,Female,India,Both,4.01,8.64,3.87,2.22,Lifestyle,1.11,6.81,2.21,4.71,5.99,3.68,6.27,2.98,8.19,5.48,3.53,5.44,Medium
1006,22,Non-binary,USA,Student,3.65,8.31,2.48,3.09,Educational,2.85,6.24,2.45,6.2,4.11,4.35,4.49,4.55,6.76,4.6,4.06,3.88,High
1007,20,Male,Pakistan,Student,3.46,6.25,4.84,1.84,Gaming,2.68,6.93,2.64,3.73,7.3,5.15,4.82,1,6.2,4.29,4.82,3.44,High
1008,20,Female,UK,Working,3.77,8.31,2.81,0.93,Gaming,3.72,6.14,0.02,6.31,3.85,3.52,6.62,2.99,7.04,4.24,5.28,4.5,Medium
1009,18,Female,UK,Working,1.2,4.58,1.71,1.89,Educational,3.86,6.89,0.02,5.95,2.66,1.71,6.95,3.85,8.64,8.61,2.54,7.36,Low
1010,25,Male,Australia,Working,3.22,5.86,3.33,0.82,Gaming,2.19,7.22,1.64,4.06,6.28,6.36,4.04,4.7,5.98,3.45,6.36,2.37,High
1011,19,Female,Pakistan,Working,3.13,5.34,4.26,1.04,Lifestyle,4.31,5.28,1.24,7.88,6.11,4.71,4.55,2.87,5.3,3.92,3.87,3.16,High
1012,20,Female,UK,Student,2.29,5.76,3.51,2.69,Educational,1.19,7.56,0.45,6.06,8.08,5.12,5.13,4.69,7.14,3.25,6.7,3.2,High
1013,25,Male,Australia,Working,3.16,7.76,4.51,2.16,Educational,1.56,7.33,0.67,8.26,3.88,5.26,3.84,3.82,8.13,5.98,6.19,4.08,Medium
1014,25,Male,USA,Student,2.65,6.88,2.07,1.21,Entertainment,0,4.36,2.22,4.24,3.95,5.16,5.49,3.43,5.78,4.27,6.82,3.19,High
1015,21,Female,Australia,Working,3.23,5.43,3.77,1.18,Gaming,2.7,4.26,1.72,4.76,4.36,4.55,3.98,3.67,4.26,4.57,4.41,2.78,High
1016,21,Male,USA,Both,4.94,8.28,4.47,0.6,Entertainment,5.04,7.51,2.55,6.47,5.7,4.27,4.96,6.26,7.41,5.56,4.78,4.47,Medium
1017,22,Male,India,Working,4.94,7.09,3.42,3.48,Lifestyle,3.02,4.76,1.69,5.75,5.29,7.05,3.9,5.88,4.63,4.75,6.71,2.13,High
1018,23,Male,India,Working,6.37,9.58,4.3,3.12,Lifestyle,1.55,5.71,0.14,4.72,7.86,6.87,3.45,7.32,5.67,3.93,6.6,2.11,High
1019,22,Male,Canada,Student,4.46,7.93,3.13,3.23,Educational,0,5.8,0.8,11.56,4.53,4.32,5.24,5.81,5.64,4.46,6.06,3.38,High
1020,24,Non-binary,Canada,Student,1.72,5.03,4.39,1.27,Entertainment,0.21,6.46,0.87,5.75,5.75,5.24,4.44,3.84,5.89,4.34,5.71,3.07,High
1021,19,Female,Australia,Both,3.51,7.5,3.84,1.99,Gaming,2.32,7.3,1.79,5.41,5.99,3.36,4.62,3.78,8.08,3.64,4.94,4.06,Medium
1022,24,Female,Canada,Student,3.04,5.32,2.64,2.04,Lifestyle,2.38,7.88,0.38,10.48,4.48,3.9,5.23,4.23,7.72,5.75,4.24,4.87,Medium
1023,24,Non-binary,Pakistan,Student,2.53,6.86,2.56,2.2,Entertainment,3.84,5.92,2.27,4.76,5.4,3.19,7.01,3.54,6.16,5.27,4.37,4.89,Medium
1024,18,Female,Australia,Working,5.61,8.24,3.71,0,Educational,4.96,7.47,0,6.7,5.66,4.48,7.17,4.74,7.14,6.45,4.67,5.4,Medium
1025,24,Male,UK,Student,4.68,6.55,2.54,4.34,News,3.53,7.18,0,7.39,5.64,4.05,6.61,5.99,7.36,5.2,3.32,5.16,Medium
1026,22,Female,Pakistan,Working,4.11,8.11,3.27,0,Educational,2.15,6.58,1.5,8.82,4.97,3.7,7.73,4.15,7.23,5.59,5.2,5.37,Medium
1027,20,Male,Australia,Working,1.77,5.23,3.03,0,Educational,3.92,6.98,0.71,5.97,3.16,3.92,3.98,2.69,7.32,6.79,3.59,4.78,Medium
1028,20,Male,India,Student,3.88,7.85,1.96,0,Entertainment,3.8,6.21,1.09,5.48,4.53,4,4.64,3.48,5.43,2.41,5.04,2.65,High
1029,21,Female,USA,Student,7.49,10.64,2.91,1.25,News,4.63,6.33,2.68,3.45,7.75,5.81,4.35,5.08,6.84,6.88,7.04,3.88,High
1030,19,Female,Canada,Student,2.74,3.56,2.4,1.84,Gaming,1.66,7.13,0.06,4.47,4.63,3.96,6.38,3.46,5.77,5.24,3.72,4.52,Medium
1031,19,Female,Canada,Working,3.67,5.83,3.32,1.51,Educational,3.79,5.03,2.58,5.33,5.2,3.02,6.73,4.88,4.38,4.46,3.68,4.07,Medium
1032,18,Non-binary,Canada,Student,6.08,9.2,3.24,0,Educational,3.9,5.36,1.78,2.48,7.4,6.77,2.47,3.82,5.48,4.29,6.49,1.87,High
1033,22,Female,Australia,Student,3.34,6.28,2.69,2.5,News,2.67,7.07,0.93,6.13,3.14,2.96,5.73,4.58,6.89,5.28,3.78,4.84,Medium
1034,21,Female,Pakistan,Working,3.31,8.11,2.82,1.02,Gaming,0.97,7.56,1.04,5.31,4.82,2.7,6.47,3.21,7.34,4.52,6.63,4.56,Medium
1035,19,Female,USA,Student,3.66,5.86,1.35,1.6,Educational,3.07,7.04,2.04,4.22,2.8,2.95,6.88,4.51,7.26,5.36,4.81,5.21,Medium
1036,20,Male,Canada,Student,4.52,8.39,3.92,4.95,Educational,1.86,6.05,2.04,3.43,4.69,4.5,5.45,4.13,5.14,5.39,6.2,3.55,High
1037,24,Male,Pakistan,Working,2.6,6.18,2.41,1.11,Entertainment,4.35,6.44,0.83,1.04,4.53,5.49,3.89,4.64,7.32,5.55,2.81,4.2,Medium
1038,24,Female,UK,Both,5.38,5.98,4.2,1.58,Entertainment,2.81,4.83,1.93,9.98,7.1,6.46,3.63,6.97,5.86,4.04,6.26,2.39,High
1039,21,Female,India,Student,3.41,6.39,0.75,0.26,Lifestyle,3.04,6.88,1.28,9.54,3.52,5.17,4.56,2.92,7.51,5.8,7.15,3.9,High
1040,22,Male,UK,Student,4.31,7.42,3.91,3.32,Entertainment,2.44,5.52,2.36,3.5,5.82,7.72,3.28,5.44,5.32,5.64,5.38,2.56,High
1041,22,Male,USA,Student,3.37,7.69,2.62,3.21,Gaming,2.6,5.04,0.53,2.07,4.44,4.63,4.18,3.6,5.49,3.77,6.85,2.57,High
1042,23,Male,Canada,Working,2,3.28,4.63,2.06,Lifestyle,5.58,8.19,1.11,7.13,5.99,6.35,4.97,3.29,8.93,8.22,5.76,5.36,Medium
1043,26,Female,UK,Student,0.71,4.48,4.49,1.06,Entertainment,3.87,6.63,0,5.19,5.79,4.64,6.26,3.15,6.64,5.55,3.2,4.84,Medium
1044,19,Female,India,Both,4.34,7.74,5.8,1.35,News,0.92,5.37,2.14,5.27,7.73,7.57,3.92,3.24,5.01,2.86,9,1.17,High
1045,22,Non-binary,Pakistan,Student,1.28,5.59,4.14,4.58,Entertainment,2.93,5.59,1.95,5.88,5.52,4.32,6.71,2.39,5.32,3.54,4.31,3.75,High
1046,20,Female,Pakistan,Student,5.15,7.52,2.07,2.45,Entertainment,0.89,6.66,0.62,4.95,5.45,4.15,5.78,5.04,6.99,4.35,5.99,4.02,Medium
1047,21,Female,UK,Student,4.19,7.96,4.15,0,Entertainment,5.53,4.96,2.69,9.76,5.59,5.55,6.1,5.68,4.49,5.98,5.55,3.68,High
1048,23,Female,Canada,Working,7.04,8.93,3.28,2.01,Educational,4.99,8.04,0.32,3.7,7.95,4.85,4.97,6.54,7.38,5.27,5.79,4.1,Medium
1049,25,Male,India,Student,3.12,8.19,2.14,1.47,News,5.54,3.85,2.01,3.79,4.84,6.48,5.76,3.56,3.32,2.96,7.21,1.73,High
1050,18,Male,USA,Student,6.6,9.18,4.11,1.7,Lifestyle,0.35,6.17,2.71,4.27,5.87,5.91,3.67,5.74,5.24,3.41,7.19,1.92,High
1051,25,Female,Canada,Student,3.56,5.08,3.09,1.27,Educational,1.33,6.48,1.44,5.06,6.27,5.57,3.89,6.31,6.47,5.81,6.61,3.36,High
1052,24,Male,Australia,Working,5.39,7.52,6.12,1.91,News,1.73,6.1,1.32,8.28,7.47,7,2.83,5.83,5.68,3.85,6.54,1.86,High
1053,18,Female,UK,Student,4.82,8.79,3.51,1.47,Lifestyle,1.47,7.4,1.89,5.44,4.45,3.34,5.72,5.31,7.26,6.18,7.17,4.64,Medium
1054,19,Female,Australia,Working,1.25,4.21,2.74,1.04,Entertainment,1.52,6.92,1.93,4.71,5.33,3.81,7.36,4.06,7.32,4.84,4.37,5.14,Medium
1055,20,Male,UK,Student,8.79,12.8,0.51,1.99,Educational,1.67,6.04,1.98,5.8,4.04,6.33,2.99,9,6.49,3.85,8.27,2.01,High
1056,18,Non-binary,USA,Both,6.43,11.01,0.55,1.66,Lifestyle,2.58,5.66,0.57,3.94,5.27,5.28,5.07,5.4,5.33,2.27,6.64,2.24,High
1057,26,Female,Canada,Working,4.6,8.57,2.52,3.86,Entertainment,3.64,5.72,0.88,7.75,3.8,5.43,5.16,5.76,3.88,5.01,2.91,3.29,High
1058,25,Male,India,Student,5.99,9.93,3.87,1.25,Educational,3.88,7.15,2.22,4.87,5.81,5.59,4.37,6.7,7.71,6.22,6.3,4.12,Medium
1059,19,Female,Canada,Both,4.41,6.41,4.3,0,Lifestyle,4.56,5.64,2.01,7.22,6.55,5.74,4.32,4.33,6.34,4.5,4.11,3.41,High
1060,26,Female,UK,Student,5.33,7.56,4.15,2.61,Lifestyle,3.5,9.42,1.74,8.17,5.79,2.78,6.45,5.77,9.48,6.75,3.54,6.51,Medium
1061,24,Male,Pakistan,Working,4.23,6.05,0.68,2.91,Educational,3.5,7.01,0.85,5.42,3.28,2.71,8.1,4.14,7.5,7.83,3.23,6.82,Medium
1062,26,Male,Australia,Student,2.44,5.47,2.2,0,Educational,4.93,6.61,0,9.13,2.27,3.77,5.55,2.98,6.65,7.61,3.7,5.36,Medium
1063,23,Female,India,Student,3.85,8.77,1.98,1.76,Lifestyle,4.22,6.38,0.51,5.02,4.4,2.38,4.62,3.13,7.48,6.22,3.78,5.08,Medium
1064,23,Non-binary,India,Student,3.21,5.96,4.03,1.12,Gaming,3.48,5.25,1.33,8,6,5.97,4.91,3.58,4.13,5.68,5.91,2.92,High
1065,21,Female,Canada,Student,4.95,9.7,2.61,2.29,Entertainment,0.2,7.43,2.51,9.43,5.99,5.55,3.34,4.74,7.02,4.57,8.26,2.67,High
1066,19,Non-binary,Canada,Student,2.42,3.82,4.5,2.24,Lifestyle,5.29,5.08,0.45,4.17,6.67,6.33,3.1,4.4,4.18,5.75,5.66,2.34,High
1067,24,Female,UK,Working,4.22,6.77,3.06,2.19,Educational,0.4,8.49,1.45,7.36,5.08,5.47,3.15,3.41,7.99,6.55,5.93,4,High
1068,22,Male,Pakistan,Student,1.89,3.96,2.61,2.77,Lifestyle,1.87,7.67,0.94,3.48,4.94,5.28,4.81,5.9,7.4,4.81,4.92,3.97,High
1069,23,Female,Australia,Working,5.16,8.6,2.82,2.33,Educational,0,7.29,2.45,7.09,4.56,4.19,5.04,5.78,6.15,4.4,5.77,3.54,High
1070,19,Male,Pakistan,Working,2.17,5.53,1.34,3.78,Entertainment,5.78,7.45,2.4,4.81,3.1,2.8,5.87,2.87,8.32,5.44,3.83,5.44,Medium
1071,22,Male,India,Working,4.91,6.25,2.38,1.37,Educational,2.06,6.88,1.62,4.69,3.51,4.24,5.6,4.85,5.89,4.89,5.26,3.88,High
1072,21,Female,Pakistan,Working,4.18,6.35,3.62,1.41,Educational,3.11,6.66,2.33,6.18,5.71,4.35,6.25,2.14,6.75,4.49,3.71,4.49,Medium
1073,26,Female,UK,Student,5.56,9.72,2.84,0.79,Gaming,0.42,6.12,2.15,7.63,5.67,4.34,5.36,3.77,5.91,4.21,6.36,3.38,High
1074,23,Male,Pakistan,Student,3.77,7.74,1.25,0.76,Educational,3.31,6.25,0.8,6.13,4.03,4.85,5.42,3.02,4.87,5.35,7.44,3.16,High
1075,19,Non-binary,Australia,Student,5.22,7.38,0,1.39,News,4.67,5.79,2.86,5.71,5.39,6.48,3.29,5.26,5.9,4.71,4.84,2.75,High
1076,18,Female,India,Both,4.22,6.48,1.37,2.98,News,1.69,6.71,1.52,7.08,3.96,2.65,6.19,2.7,6.21,5.88,3.2,5.12,Medium
1077,22,Non-binary,USA,Student,4.64,7.52,1.7,1.31,Gaming,2.97,8.68,0.66,7.04,6.85,3.44,4.7,2.99,8.41,6.95,5.28,5.23,Medium
1078,26,Male,India,Working,1.31,3.43,4.1,1.81,Entertainment,3.5,7.09,0.92,8.7,4.04,3.36,8.34,3.13,7.37,3.76,2.3,5.55,Medium
1079,23,Non-binary,USA,Working,3.03,6.44,1.54,3.56,Entertainment,1.24,5.09,1.52,4.95,4.05,4.9,5.52,5.02,5.06,3.57,4.49,3.16,High
1080,24,Male,Australia,Both,3.76,6.55,2.43,2.98,Educational,4.19,8.01,3.33,4.9,4.39,2.33,6.11,5.18,8.05,8.1,4.78,6.23,Medium
1081,22,Male,India,Student,6.06,10.03,1.52,0.18,Gaming,1.62,5.11,0.82,7.49,5.38,4.21,5.57,6.05,6.07,6.23,5.37,4.36,Medium
1082,23,Female,India,Student,4.52,7.27,3.42,0,Gaming,3.19,8,1.3,8.69,5.28,3,5.67,3.88,8.5,4.82,5.32,4.94,Medium
1083,22,Female,India,Working,1.42,5.31,3.83,0,Gaming,2.78,6.86,1.87,5.99,3.62,3.89,6.49,1.71,7.58,6.45,3.13,5.67,Medium
1084,26,Female,India,Working,4.66,7.14,3.71,2.92,News,4.76,6.8,0.14,5.3,3.52,4.32,4.55,6.1,5.71,6.08,3.44,4.15,Medium
1085,23,Female,UK,Working,2.68,5.19,2.9,0,Entertainment,3.33,7.87,0.94,6.13,5.47,5.65,3.53,2.45,6.66,5.95,6.04,3.43,High
1086,25,Male,Canada,Working,2.81,5.77,3.25,0.62,News,0,8.28,2.37,7.66,3.49,3.21,6.3,3.85,7.16,3.78,3.25,4.67,Medium
1087,19,Female,India,Working,3.91,5.36,4.12,0.6,Entertainment,3.13,6.14,0.9,5.98,4.75,4.24,5.75,2.33,5.87,5.31,3.8,4.3,Medium
1088,26,Male,UK,Student,4.42,7.34,2.57,1.86,Lifestyle,3.2,4.33,2.53,5.04,5.53,6.12,5.33,4.1,4.45,4.09,5.57,2.68,High
1089,22,Female,Australia,Working,2.83,6.93,2.78,0.93,Educational,3.66,7.41,0,5.88,5.17,5.11,4.78,2.35,4.94,7.04,7.02,3.57,High
1090,24,Male,India,Working,1.38,3.23,4.23,0,Lifestyle,2.14,5.3,2.07,4.81,3.69,5.58,4.74,2.91,4.04,4.54,5.91,2.53,High
1091,18,Non-binary,Pakistan,Student,3.73,7.73,2.89,2.18,Educational,0.7,5.56,0.11,4.78,4.31,4.23,7.93,4.77,3.98,3.7,6.93,3.34,High
1092,22,Female,India,Student,3.66,6.74,3.09,2.38,Educational,0.65,6.86,1.87,6.78,6.23,5.04,3.5,2.45,7.09,3.73,6.84,2.79,High
1093,19,Female,India,Working,6.15,9.33,4.6,1.23,Gaming,2.63,5.98,1.41,3.81,5.91,6.65,4.97,5.66,5.63,4.9,8.33,2.67,High
1094,23,Non-binary,USA,Working,4.06,7.47,2.55,0,News,5.39,5.67,2.88,4.84,5.97,6.17,3.9,4.71,5.52,6.94,5.02,3.59,High
1095,18,Female,Pakistan,Student,5.77,8.47,3.95,2.09,News,2.88,6.03,1.72,3.86,3.54,4.31,5.24,4.4,6.31,5.01,4.03,4.13,Medium
1096,20,Male,India,Student,7.17,10.52,3.83,1.28,Entertainment,2.8,7.93,2.2,5.35,5.7,3.02,6.85,5.8,7.3,5.89,6.05,5.17,Medium
1097,22,Male,India,Working,2.34,5.11,3.27,1.4,Gaming,3.31,5.9,1.8,4.69,4.02,2.39,3.36,4.39,7.13,5.56,5.21,4.08,Medium
1098,21,Female,India,Student,6.21,8.62,3.17,1.61,News,4.34,6.53,1.78,5.18,4.72,5.13,5.53,7.4,7.09,5.41,6.77,4.03,Medium
1099,20,Male,UK,Student,5.4,9.58,1.2,0,Entertainment,2.37,7.96,3.31,4.39,3.91,5.89,5.7,4.76,8.62,4.96,7.78,4.15,Medium
1100,22,Female,Australia,Working,0.67,2.43,5.24,0,Entertainment,4.17,6.22,1.72,1.05,6.94,4.44,4.75,2.49,5.74,5.17,3.37,3.92,High
1101,25,Male,USA,Student,3.72,6.22,2.75,0.76,Entertainment,4.54,5.32,1.1,8.96,4.9,5.44,5.21,4.66,5.11,5.03,5.2,3.34,High
1102,21,Male,India,Both,5.06,8.89,3.75,3.24,News,4.02,6.16,1.55,7.01,3.7,3.63,6.73,6.73,6.63,5.33,5.78,4.66,Medium
1103,18,Female,Australia,Student,4.51,6.59,4.19,0,Educational,4.61,4.08,0,4.73,5.59,5.7,6.75,4.77,3.29,5.96,5.08,3.54,High
1104,24,Non-binary,USA,Student,6.49,9.31,3.44,3.26,Gaming,5.82,6.64,0.83,6.65,5.14,1.98,5.48,5.24,7.57,6.74,4.74,5.47,Medium
1105,25,Female,USA,Student,4.89,6.51,4.51,2.42,Gaming,2.85,6.06,0.26,3.06,6.43,4.79,6.24,4.17,4.74,5.97,4.67,4.07,Medium
1106,20,Non-binary,USA,Student,1.86,4.44,4.1,5.03,Entertainment,2.25,5.16,0.85,3.09,5.15,3.8,4.89,3.48,5.61,4.84,4.24,3.77,High
1107,23,Non-binary,India,Student,5.19,6.75,0.8,1.9,Entertainment,0.87,9.26,0.17,4.42,3.92,4.72,6.76,4.08,10,5.84,4.75,5.96,Medium
1108,19,Male,UK,Working,2.29,4.56,2.97,0.67,Entertainment,3.47,5.27,2.99,6.92,6.54,6.27,3.5,3.91,6.06,3.4,5.22,2.4,High
1109,24,Male,India,Student,3.17,6.34,0.45,0,Entertainment,2.86,7.74,3.04,6.63,4.16,3.77,4.89,3.2,8.81,6.7,5.01,5.34,Medium
1110,25,Female,India,Both,5.65,8.59,2.66,2.32,Entertainment,4.17,7.28,1.21,7.93,5.23,4.46,6.11,6.42,5.96,7.52,5.62,4.85,Medium
1111,23,Female,Australia,Student,5.48,9.57,1.97,0.93,Entertainment,2.66,6,0.49,6.59,5.33,3.57,6.28,5.88,5.05,4.61,5.8,3.75,High
1112,23,Female,Canada,Working,4.06,7.78,1.88,0.51,Gaming,1.42,7.11,1.04,5.08,3.61,3.3,6.19,4.32,6.45,5.06,6.64,4.24,Medium
1113,22,Non-binary,Canada,Both,2.91,5.55,3.18,0.73,Entertainment,2.88,6.08,2.53,6.8,4.17,5.58,3.44,3.97,5.28,3.08,6.09,1.99,High
1114,25,Male,Canada,Student,3.7,7.65,3.79,0.51,Educational,0.29,5.99,0.33,7.88,6.73,5.27,3.27,2.75,5.78,3.67,7.85,2.06,High
1115,18,Male,Australia,Student,3.83,6.69,1.05,0.33,Lifestyle,2.84,6.11,1.83,6.23,3.27,1.21,7.24,3.55,5.75,5.62,3.05,5.5,Medium
1116,21,Female,Pakistan,Working,3.15,5.47,5.61,0.53,News,2.01,7.42,0.69,4.52,4.83,4.02,6.92,2.69,8.09,4.82,6.95,4.78,Medium
1117,21,Female,Australia,Working,5.7,7.47,3.55,4.5,News,4.85,6.85,2.35,9.15,4.29,4.73,4.04,5,5.56,4.84,4.87,3.21,High
1118,20,Male,USA,Student,3.38,7.84,2.92,0.67,Gaming,4.98,6.83,2.83,5.43,4.25,4.38,3.92,3.32,6.22,7.31,3.34,4.53,Medium
1119,20,Male,India,Student,3.61,7.88,2.9,1.88,News,2.99,4.44,2.91,7.83,6.28,6.68,4.09,5.29,5.11,2.89,6.34,1.86,High
1120,21,Male,Pakistan,Working,3.65,6.45,0.93,1.06,Entertainment,0.14,6.96,0.25,3.84,3.51,5.6,4.93,5.52,6.05,3.4,8.23,2.49,High
1121,18,Female,USA,Working,5.05,7.96,2.21,0,Educational,1.34,5.17,0.99,7.3,6.37,7.41,2.62,2.18,5.56,2.78,7.12,1.23,High
1122,19,Female,India,Student,4.38,7.15,1.72,2.32,Gaming,2.99,5.2,2.42,4.15,5.14,4.96,7.13,4.93,4.06,6.48,6.38,4,Medium
1123,26,Female,India,Both,4.33,5.42,2.16,2.17,Gaming,1.67,6.43,1.18,6.03,3.5,5.17,3.39,7.19,6.74,5.66,6.84,3.26,High
1124,19,Female,USA,Student,2.59,5.48,3.74,1.02,Educational,2.55,8.48,2.04,7.6,3.86,2.69,5.7,1.8,9,5.55,3.23,5.76,Medium
1125,22,Female,Australia,Student,4.35,5.21,2.04,2.5,Entertainment,5.48,7.09,1.22,7.82,3.78,3.65,4.18,5.73,6.97,6.75,3.3,4.81,Medium
